id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	score<Avg. pub. year>	description	url
950	Michelsen (2013)	-0.6103	2.3987	16	29	61	4			https://openalex.org/W1636725909
951	Singer‐Brodowski (2017)	-0.6225	2.381	16	29	61	4			https://openalex.org/W2737318785
952	Brody (2006)	1.4931	2.0115	9	4	8	4			https://openalex.org/W2012631742
953	Bruce (2016)	1.4134	2.0933	9	4	8	2			https://openalex.org/W2571856196
954	Schmidt (2007)	-0.6417	2.3834	16	27	54	2			https://openalex.org/W1598388315
955	Frost (2003)	-0.5444	2.4136	16	29	58	3			https://openalex.org/W2014655228
956	Hambleton (2003)	-0.5854	2.3954	16	29	61	3			https://openalex.org/W2046270353
957	Jeffrey (2003)	-0.5681	2.4064	16	27	54	2			https://openalex.org/W2081230103
958	Öberg (2008)	-0.6532	2.4019	16	27	54	2			https://openalex.org/W2089834504
959	Repko (2007)	-0.5644	2.43	16	27	54	2			https://openalex.org/W2182757957
960	Deml (2016)	-0.5605	2.451	16	27	54	2			https://openalex.org/W2475584958
961	Newell (2006)	-0.5783	2.4637	16	27	54	2			https://openalex.org/W2478146678
962	Braßler (2017)	-0.6419	2.44	16	27	54	2			https://openalex.org/W2740119829
963	Jenkins (2019)	-0.5915	2.4193	16	27	54	2			https://openalex.org/W2933581202
964	Cairns (2020)	-0.6153	2.4258	16	27	54	2			https://openalex.org/W2962999009
965	Cirella (2019)	-0.6201	2.4486	16	27	54	2			https://openalex.org/W2994709831
966	Lindvig (2019)	-0.6016	2.4586	16	29	61	3			https://openalex.org/W2996724813
967	Kyle (2020)	-0.5833	2.372	16	27	54	2			https://openalex.org/W3032636422
968	Lélé (2005)	-0.5631	2.3849	16	27	54	2			https://openalex.org/W4237465576
969	W6654068184	-0.6552	2.4242	16	27	54	2			https://openalex.org/W6654068184
970	W6686195804	-0.6048	2.3711	16	27	54	2			https://openalex.org/W6686195804
971	Dewey (1986)	2.5653	0.834	3	1	2	2			https://openalex.org/W2075355359
972	Filho (2010)	-0.3743	2.421	16	6	12	3			https://openalex.org/W2800134520
973	Sprenger (2017)	-0.7758	2.17	16	2	4	2			https://openalex.org/W2754336361
974	Menoyo (2021)	2.048	0.7067	3	1	2	2			https://openalex.org/W3160297129
975	Rieckmann (2022)	-0.6005	2.1203	16	5	10	3			https://openalex.org/W4210310444
976	Millican (2022)	-0.5481	2.1315	16	4	8	2			https://openalex.org/W4210628457
977	Castro-Gil (2019)	0.5762	2.3412	12	2	4	4			https://openalex.org/W2916690225
978	Scherak (2022)	2.1223	0.7726	4	5	11	4			https://openalex.org/W4210298267
979	Lans (2013)	2.3483	0.5699	3	4	10	4			https://openalex.org/W2006495413
980	Beck (2013)	2.4281	0.1711	1	3	6	2			https://openalex.org/W249249762
981	Hess (2017)	2.374	0.0973	1	4	9	4			https://openalex.org/W2757995803
982	Hmelo‐Silver (2004)	2.5495	0.7285	3	2	4	3			https://openalex.org/W2101338329
983	Berasategi (2020)	-1.5136	2.1857	20	2	4	2			https://openalex.org/W3087312959
984	Alm (2021)	2.5836	0.4738	3	1	3	4			https://openalex.org/W3183865998
985	Rusinko (2010)	1.2901	2.1277	9	9	19	3			https://openalex.org/W2001283246
986	Lang (2006)	1.239	2.0483	9	5	10	2			https://openalex.org/W20907788
987	Caniglia (2016)	2.4281	0.5719	3	16	39	6			https://openalex.org/W2308267352
988	Sterner (2017)	2.2577	0.7483	3	3	6	2			https://openalex.org/W2789794839
989	Giulio (2017)	2.3633	0.5028	3	13	28	4			https://openalex.org/W2609841861
990	Mobjörk (2010)	2.1896	0.6373	3	4	8	2			https://openalex.org/W1993843910
991	Storey (2017)	2.5262	0.4468	3	2	4	2			https://openalex.org/W2626149358
992	Cebrián (2019)	2.4369	0.4951	3	6	12	3			https://openalex.org/W2981128616
993	Holdsworth (2015)	2.589	0.5102	3	2	4	3			https://openalex.org/W1850840420
994	Madsen (2013)	2.6253	0.5342	3	3	6	2			https://openalex.org/W2150211975
995	Buil (2019)	2.4664	1.1279	4	4	8	4			https://openalex.org/W2969309377
996	Blake (2013)	2.3605	0.5208	3	10	24	6			https://openalex.org/W1984691518
997	Tuckman (1965)	2.255	0.5034	3	3	6	2			https://openalex.org/W2118847637
998	Conley (2017)	2.4564	0.7058	3	3	6	2			https://openalex.org/W2590853033
999	Hensley (2019)	2.4413	0.7101	3	3	6	2			https://openalex.org/W2975848405
1000	Watkins (2021)	2.0386	1.1965	6	1	2	3			https://openalex.org/W4205217447
1001	Escobar (2018)	1.1072	-2.5549	43	1	2	2			https://openalex.org/W2801657541
1002	Wenger (1998)	0.6658	-2.1202	43	1	2	4			https://openalex.org/W4210702550
1003	Godemann (2014)	2.1942	1.4545	6	2	4	2			https://openalex.org/W1945058529
1004	Filho (2015)	2.1755	1.3824	6	4	8	3			https://openalex.org/W1977263491
1005	Shawe (2019)	2.0192	1.588	6	1	2	3			https://openalex.org/W2948342455
1006	Guest (2005)	2.234	1.5631	6	1	2	3			https://openalex.org/W2129660502
1007	Filho (2020)	-0.2858	2.415	16	2	4	2			https://openalex.org/W3020908524
1008	Yadav (2017)	-1.5493	2.0435	19	8	16	2			https://openalex.org/W2589894512
1009	Sekhar (2020)	-1.5531	2.0156	19	8	16	2			https://openalex.org/W3008427264
1010	Mahajan (2020)	-1.5824	2.0527	19	8	16	2			https://openalex.org/W3009761209
1011	Filho (2020)	-1.5776	2.0789	19	8	16	2			https://openalex.org/W3011266591
1012	Zahid (2020)	-1.5493	2.0716	19	8	16	2			https://openalex.org/W3024006099
1013	Habib (2021)	-1.5942	2.024	19	8	16	2			https://openalex.org/W3128429879
1014	Adhikari (2021)	-1.577	2.0045	19	8	16	2			https://openalex.org/W3183910862
1015	Unknown (2005)	2.3123	0.5577	3	4	8	3			https://openalex.org/W4240438182
1016	Taşkın (2008)	1.5173	1.8531	9	1	2	2			https://openalex.org/W1982446894
1017	Rowley (2002)	-1.8359	1.6917	20	3	6	2			https://openalex.org/W2018836107
1018	Rubio (2022)	2.3469	0.4872	3	2	4	2			https://openalex.org/W4280637560
1019	Molina (2023)	0.457	2.2236	12	3	6	3			https://openalex.org/W4362473213
1020	Claro (2021)	0.9696	2.4003	12	2	4	2			https://openalex.org/W3170523740
1021	Weybrecht (2021)	0.9643	2.3769	12	2	4	2			https://openalex.org/W3181627381
1022	Palmberg (2017)	0.7649	2.3751	12	3	6	2			https://openalex.org/W2754265266
1023	Ferguson (2022)	2.129	1.3235	6	4	8	5			https://openalex.org/W4293152609
1024	Poza (2021)	-0.1022	2.6513	16	1	2	2			https://openalex.org/W3132436021
1025	Cohen (2017)	2.2967	1.3833	5	3	6	3			https://openalex.org/W4300912023
1026	W6677150233	2.3305	1.3791	5	2	4	2			https://openalex.org/W6677150233
1027	Gatti (2018)	1.286	1.9053	9	1	2	3			https://openalex.org/W2895243135
1028	Thomas (2013)	1.3015	1.8857	9	1	2	2			https://openalex.org/W3124397916
1029	Farashahi (2018)	1.0668	-2.4618	44	3	6	2			https://openalex.org/W2792719890
1030	Garnjost (2019)	0.9118	-2.1179	44	3	6	2			https://openalex.org/W2936664308
1031	W6750124749	1.2568	-1.9655	44	3	6	2			https://openalex.org/W6750124749
1032	W6761388021	1.4118	-2.3094	44	3	6	2			https://openalex.org/W6761388021
1033	Holmberg (2008)	1.3069	1.9809	9	8	16	2			https://openalex.org/W2045267235
1034	Drupp (2012)	1.2379	1.8837	9	1	2	2			https://openalex.org/W2603004494
1035	Winter (2015)	2.5416	0.4662	3	2	4	2			https://openalex.org/W2347065111
1036	Abe (2006)	1.1031	2.205	9	1	2	2			https://openalex.org/W438520460
1037	Wood (2016)	2.1666	1.5195	5	2	4	2			https://openalex.org/W2299866008
1038	Meyer (2020)	0.6558	2.7388	13	2	4	2			https://openalex.org/W3014623960
1039	Micklethwaite (2022)	0.5655	2.6733	13	7	14	4			https://openalex.org/W4220879467
1040	Fien (2002)	2.2307	0.704	3	3	6	2			https://openalex.org/W1494530383
1041	Fien (2002)	1.9931	1.3414	6	10	23	5			https://openalex.org/W2019787456
1042	Lozano (2012)	2.2924	0.5233	3	3	6	2			https://openalex.org/W2028783830
1043	Bowen (2009)	-2.4611	0.5731	24	3	6	4			https://openalex.org/W1983981789
1044	Wolff (2020)	2.5367	0.3616	3	1	2	3			https://openalex.org/W3028381904
1045	W6781310282	2.4614	0.4102	3	3	6	2			https://openalex.org/W6781310282
1046	Mishra (2020)	1.9177	1.5902	6	1	2	2			https://openalex.org/W3042718935
1047	Shamsuddoha (2005)	1.3416	2.0973	9	9	18	3			https://openalex.org/W1590370121
1048	Tormey (2008)	2.3764	1.3245	5	3	6	2			https://openalex.org/W1595195887
1049	W7070751221	2.3934	1.2935	5	3	6	2			https://openalex.org/W7070751221
1050	Coral (2009)	2.1673	1.307	5	7	14	2			https://openalex.org/W2110450367
1051	Baartman (2007)	2.2039	0.5124	3	2	4	2			https://openalex.org/W2145443748
1052	Hürlimann (2009)	2.1017	1.2052	5	9	18	2			https://openalex.org/W2077508703
1053	Lipscombe (2008)	2.1832	0.7174	4	3	6	4			https://openalex.org/W2109311941
1054	Zeidler (2005)	2.4938	0.7355	3	3	6	2			https://openalex.org/W1995030765
1055	Shulman (1987)	2.5075	1.1983	5	2	4	3			https://openalex.org/W2153000380
1056	Andersson (2013)	2.3197	1.2774	4	1	2	2			https://openalex.org/W2088850695
1057	Cottafava (2019)	2.4585	0.3467	3	3	6	3			https://openalex.org/W2959699405
1058	Jickling (2003)	2.1724	0.6007	3	2	4	2			https://openalex.org/W2149501505
1059	Tilbury (2004)	2.2902	0.7752	3	2	4	2			https://openalex.org/W43802335
1060	Aditomo (2011)	2.4174	0.4311	3	3	6	2			https://openalex.org/W1982228080
1061	Wals (2008)	2.5344	0.7012	3	4	8	3			https://openalex.org/W2049435473
1062	Lambrechts (2017)	2.3343	0.5611	3	5	10	3			https://openalex.org/W2758249558
1063	Caniglia (2020)	2.5468	0.4611	3	2	4	2			https://openalex.org/W3092598152
1064	Michelsen (2015)	-1.7438	1.5301	20	1	2	3			https://openalex.org/W2236796538
1065	McNall (2008)	2.3196	0.9541	3	1	2	2			https://openalex.org/W2037678846
1066	Unknown (2014)	2.5499	0.3092	3	1	2	2			https://openalex.org/W1602308778
1067	Bonney (2015)	2.2767	1.3416	6	1	2	2			https://openalex.org/W1758372091
1068	Wamsler (2020)	2.392	0.4584	3	8	16	9			https://openalex.org/W2999522790
1069	Ãvila (2019)	2.2898	1.4361	6	2	4	4			https://openalex.org/W2955832428
1070	Charli-Joseph (2016)	2.4025	0.4057	3	2	4	2			https://openalex.org/W2298288675
1071	Bringle (1996)	2.1721	0.3614	3	1	2	2			https://openalex.org/W4237493955
1072	Opstal (2012)	2.3952	0.433	3	2	4	2			https://openalex.org/W1975186842
1073	Castellanos (2020)	-0.9647	2.3047	17	2	4	2			https://openalex.org/W3083234542
1074	McKeown (2003)	1.1995	-1.8401	45	1	2	4			https://openalex.org/W2100373900
1075	Schild (2015)	1.6409	-2.2748	45	1	2	3			https://openalex.org/W2195117616
1076	Dobson (2012)	-2.3241	-0.706	29	3	7	4			https://openalex.org/W1524937904
1077	Brundiers (2013)	2.426	0.5124	3	6	15	5			https://openalex.org/W2165835505
1078	Busquets (2021)	2.3288	1.2107	5	13	31	4			https://openalex.org/W3184527205
1079	Stock (2011)	-2.6718	-0.8951	29	1	2	2			https://openalex.org/W2166340016
1080	Sá (2020)	0.2217	2.5565	12	1	2	2			https://openalex.org/W3093332589
1081	Barceló (2012)	2.123	0.6094	3	2	4	3			https://openalex.org/W1183429355
1082	Goded (2012)	2.1892	0.5676	3	2	4	2			https://openalex.org/W1541183599
1083	Bonil (2012)	2.2028	0.5567	3	2	4	2			https://openalex.org/W1888993629
1084	Scott (2009)	2.2485	0.782	3	2	4	2			https://openalex.org/W1544283815
1085	Dale (2005)	1.3249	1.951	9	8	16	7			https://openalex.org/W1997355101
1086	Ramos (2015)	1.3158	1.9052	9	3	6	2			https://openalex.org/W2054195592
1087	Boström (2018)	2.5211	0.4821	3	5	10	4			https://openalex.org/W2903005902
1088	Ives (2019)	2.2992	0.3832	3	2	4	2			https://openalex.org/W2941195548
1089	Taylor (2008)	0.4881	2.2659	12	1	2	2			https://openalex.org/W2119061374
1090	Zwickle (2017)	2.1182	1.1996	6	1	2	3			https://openalex.org/W2766099394
1091	Sekhar (2021)	2.2119	1.0549	6	1	2	3			https://openalex.org/W3139393090
1092	Afroz (2020)	0.4661	2.5273	12	2	4	2			https://openalex.org/W3024682770
1093	Hopwood (2005)	1.0035	2.4539	12	2	4	3			https://openalex.org/W2061352695
1094	Borg (2012)	2.2402	1.308	5	8	17	4			https://openalex.org/W2094250987
1095	Diethelm (2016)	2.3901	0.4931	3	3	6	3			https://openalex.org/W2765788545
1096	Hoveskog (2017)	-1.8496	1.7272	20	2	4	2			https://openalex.org/W2607170194
1097	Ungaretti (2014)	-1.4641	2.0698	20	7	14	2			https://openalex.org/W2036099954
1098	Tõnisson (2012)	-1.4481	2.1076	20	7	14	2			https://openalex.org/W2073942038
1099	Blanchard (2015)	-1.4582	2.1295	20	7	14	2			https://openalex.org/W2160158468
1100	Usherwood (2018)	-1.4761	2.0914	20	7	14	2			https://openalex.org/W2278252342
1101	Stafford‐Smith (2016)	-1.4435	2.0774	20	7	14	4			https://openalex.org/W2484133022
1102	Olalla (2019)	-1.4789	2.1154	20	8	16	3			https://openalex.org/W2933501186
1103	Wiek (2022)	2.4678	0.6645	3	3	6	2			https://openalex.org/W4210446480
1104	Öhman (2008)	2.6768	0.6981	3	1	2	2			https://openalex.org/W250599927
1105	Mochizuki (2008)	1.9656	0.6022	3	1	2	2			https://openalex.org/W1998951557
1106	Disterheft (2013)	0.3756	2.3712	13	2	4	3			https://openalex.org/W1517325005
1107	Rammel (2015)	2.1917	0.5884	3	1	2	2			https://openalex.org/W3015677420
1108	Nölting (2018)	2.4251	1.3347	5	1	2	2			https://openalex.org/W2799653370
1109	Herweg (2021)	2.2517	0.3549	3	1	2	2			https://openalex.org/W3213157822
1110	Solitander (2011)	-2.2577	0.7822	24	1	2	2			https://openalex.org/W1964599816
1111	Newsome (1988)	2.6333	0.9203	4	1	2	2			https://openalex.org/W1800348754
1112	W595883979	2.4631	0.8832	4	19	38	3			https://openalex.org/W595883979
1113	Novo (2014)	-2.2834	0.0662	27	4	9	3			https://openalex.org/W13107773
1114	Rolls (2014)	-2.2717	0.1004	27	2	4	2			https://openalex.org/W2504472388
1115	Ruiz (2017)	-2.2451	0.0596	27	8	18	4			https://openalex.org/W2726997777
1116	Valderrama-Hernández (2019)	2.2227	0.7587	3	2	4	2			https://openalex.org/W2960582523
1117	Alonso-Sainz (2021)	2.2138	0.7421	3	2	4	2			https://openalex.org/W3151770436
1118	Wibeck (2013)	1.4371	-1.6539	46	1	2	2			https://openalex.org/W2119914246
1119	Monroe (2017)	1.8785	-2.0887	46	1	2	5			https://openalex.org/W2750183730
1120	W3022984154	2.5308	0.5317	3	4	8	4			https://openalex.org/W3022984154
1121	Mercer (2017)	-2.5127	1.3203	24	1	3	3			https://openalex.org/W2586490799
1122	Meadowcroft (2009)	2.2802	0.5026	3	2	4	2			https://openalex.org/W2077736798
1123	Evans (2016)	0.716	2.5668	11	2	4	2			https://openalex.org/W2463543149
1124	Kalsoom (2017)	0.7399	2.5922	11	6	12	4			https://openalex.org/W2727100511
1125	Zhan (2015)	0.4994	2.5344	12	2	4	3			https://openalex.org/W2030061286
1126	Putra (2022)	1.6506	-1.4404	47	1	2	2			https://openalex.org/W4312830931
1127	Sudarmin (2023)	2.092	-1.8752	47	1	2	2			https://openalex.org/W4320728577
1128	Unknown (2005)	2.4441	0.8631	4	18	36	2			https://openalex.org/W146807866
1129	Somekh (2005)	2.4408	0.8891	4	18	36	2			https://openalex.org/W1533634206
1130	Kemmis (2010)	2.4282	0.9056	4	18	36	2			https://openalex.org/W2090062771
1131	Brockbank (2003)	2.4252	0.8843	4	18	36	2			https://openalex.org/W3134158984
1132	Kember (2000)	2.4361	0.8446	4	18	36	2			https://openalex.org/W652035950
1133	Wakeford (2008)	2.1519	0.8629	4	2	4	2			https://openalex.org/W1595827988
1134	Mezirow (1978)	2.5823	0.4176	3	1	2	2			https://openalex.org/W4238999211
1135	Field (2017)	1.6666	1.9836	9	2	4	2			https://openalex.org/W2249595199
1136	Xie (1992)	1.6574	1.9999	9	2	4	2			https://openalex.org/W2968893733
1137	Kuehl (2023)	2.0657	1.1905	6	1	2	2			https://openalex.org/W4379470730
1138	Hair (2018)	0.4913	2.6387	13	3	6	2			https://openalex.org/W2905811773
1139	Klein (2021)	0.5195	2.602	13	3	6	2			https://openalex.org/W3197093523
1140	Anthony (2020)	0.2035	2.4698	12	1	2	2			https://openalex.org/W3100448306
1141	Orr (1991)	1.3693	2.23	9	6	12	4			https://openalex.org/W1567553845
1142	Leininger‐Frézal (2023)	2.6055	0.8073	3	1	2	2			https://openalex.org/W4376612153
1143	W6635811898	2.4887	0.3963	3	1	2	2			https://openalex.org/W6635811898
1144	Chapleo (2011)	-2.2103	0.8819	24	3	6	2			https://openalex.org/W2056560673
1145	Tierney (2015)	-1.9663	0.8351	24	4	8	4			https://openalex.org/W1601799354
1146	Ralph (2013)	-2.0147	0.8783	24	5	10	4			https://openalex.org/W2041992200
1147	Wyness (2015)	1.8367	-1.2028	48	1	2	2			https://openalex.org/W1992061908
1148	Fiselier (2017)	2.2782	-1.6375	48	1	2	2			https://openalex.org/W2606421936
1149	Pavlova (2019)	2.3086	-0.9137	49	3	6	2			https://openalex.org/W2967842126
1150	Kwauk (2022)	2.1186	-1.41	49	3	6	2			https://openalex.org/W4213055080
1151	Vona (2015)	2.4636	-1.2575	49	3	6	2			https://openalex.org/W4229664598
1152	Montanari (2023)	1.9636	-1.0661	49	3	6	2			https://openalex.org/W4387020808
1153	Chankseliani (2020)	2.7019	0.4035	3	1	2	3			https://openalex.org/W3096231161
1154	Mensah (2019)	0.8811	2.6522	12	1	2	3			https://openalex.org/W2967769829
1155	Castellanos (2021)	2.6929	0.5418	3	1	2	5			https://openalex.org/W3190460874
1156	Guo (2020)	-1.6894	1.6508	20	11	24	4			https://openalex.org/W3026509280
1157	Johnson (2009)	1.18	2.1055	9	1	2	3			https://openalex.org/W2126046748
1158	Vélez (2023)	2.214	1.3431	5	4	8	2			https://openalex.org/W4386774906
1159	Sund (2008)	1.9657	1.2743	5	1	2	2			https://openalex.org/W2146151247
1160	Salam (2019)	-1.8415	2.0102	20	3	7	3			https://openalex.org/W2918196304
1161	Barco (2020)	-1.8964	1.9173	20	2	4	2			https://openalex.org/W2997146309
1162	Armstrong (2021)	-1.9155	1.9418	20	2	4	2			https://openalex.org/W3173636393
1163	Rodríguez-Zurita (2024)	-1.8121	2.0333	20	2	5	3			https://openalex.org/W4400496986
1164	Roorda (2013)	2.6526	0.736	3	1	2	2			https://openalex.org/W2102762591
1165	Cebrián (2014)	2.1999	0.7271	3	1	2	2			https://openalex.org/W2071463830
1166	Howell (2021)	2.2096	0.8095	3	2	4	3			https://openalex.org/W3207018007
1167	Castro (2020)	-1.8849	2.0531	20	2	4	2			https://openalex.org/W3089243886
1168	Merritt (2018)	1.665	2.0863	9	1	2	2			https://openalex.org/W2907032011
1169	Roorda (2010)	2.214	0.543	3	2	4	2			https://openalex.org/W1480904174
1170	Sterling (2021)	2.0858	0.9297	5	3	6	2			https://openalex.org/W4200088874
1171	Capra (2014)	2.322	0.6668	3	2	4	2			https://openalex.org/W654350894
1172	Rauch (2008)	2.5096	1.1174	5	2	4	2			https://openalex.org/W58302143
1173	Morgan (1997)	2.4778	0.9051	3	1	2	2			https://openalex.org/W2045507107
1174	Giesenbauer (2020)	-1.2558	2.0902	19	2	4	2			https://openalex.org/W3018459434
1175	Unknown (2013)	-1.1957	2.1034	19	4	8	3			https://openalex.org/W4251361488
1176	Schön (1987)	-2.3113	1.1677	24	1	2	3			https://openalex.org/W2048431936
1177	Biggs (1996)	2.5495	0.5364	3	3	7	3			https://openalex.org/W1967747674
1178	Kemper (2019)	-1.682	1.925	20	6	12	4			https://openalex.org/W2977896950
1179	Ruíz-Mallén (2022)	1.9761	0.7137	4	1	2	2			https://openalex.org/W4210423304
1180	Jagers (2010)	1.4755	1.779	9	1	2	2			https://openalex.org/W2057831490
1181	Savin‐Baden (2000)	2.0669	0.8938	4	2	4	2			https://openalex.org/W1500495409
1182	Lozano (2006)	1.5916	1.8523	9	1	2	3			https://openalex.org/W2005560021
1183	Steg (2005)	1.5028	1.7813	9	1	2	2			https://openalex.org/W1979121997
1184	Uleanya (2024)	2.6184	0.7949	3	1	2	2			https://openalex.org/W4405191328
1185	Abad‐Segura (2021)	0.334	2.4835	12	1	2	2			https://openalex.org/W3126978712
1186	Winter (2021)	2.6355	0.7888	3	1	2	2			https://openalex.org/W4200460061
1187	Chiba (2021)	2.669	0.7373	3	1	2	2			https://openalex.org/W3120304744
1188	Wright (2012)	1.5472	2.1661	9	1	2	2			https://openalex.org/W2074676349
1189	Sachs (2012)	-1.8461	0.8177	24	1	2	6			https://openalex.org/W2058993674
1190	Maijala (2023)	2.1168	-0.6691	50	1	2	4			https://openalex.org/W4321375803
1191	Díaz (2023)	2.5583	-1.1039	50	1	2	2			https://openalex.org/W4388849202
1192	Gonçalves (2012)	-2.3606	0.9237	23	6	12	2			https://openalex.org/W1586033957
1193	Funtowicz (1993)	-1.9328	1.1535	23	6	12	2			https://openalex.org/W1974564128
1194	Beynaghi (2014)	-2.4974	1.1701	23	6	12	2			https://openalex.org/W2067687669
1195	Jähn (2012)	-2.065	1.4024	23	6	12	3			https://openalex.org/W2137023532
1196	J. (2012)	-2.2138	1.1619	23	6	12	2			https://openalex.org/W2500111760
1197	Jandrić (2014)	-2.3468	1.4092	23	6	12	2			https://openalex.org/W2748530609
1198	Annelin (2022)	2.491	0.6959	3	5	11	7			https://openalex.org/W4311221110
1199	Lee (2014)	1.0903	1.971	9	1	2	2			https://openalex.org/W1786967328
1200	Coghlan (2014)	-1.7496	1.9678	21	4	8	3			https://openalex.org/W1483100613
1201	Alsop (2007)	-1.833	1.7875	21	7	14	3			https://openalex.org/W2043650476
1202	Hong (2011)	-1.7536	1.895	21	4	8	2			https://openalex.org/W2136665413
1203	Mundial (2016)	-1.8695	1.9224	21	4	8	2			https://openalex.org/W2759477083
1204	Wenger (2011)	-1.832	1.987	21	4	8	2			https://openalex.org/W93397123
1205	Adams (2015)	0.5479	2.4614	11	1	2	2			https://openalex.org/W2397288399
1206	Feinstein (2013)	2.3297	-0.3392	51	2	4	2			https://openalex.org/W2013938656
1207	Awuzie (2017)	2.2518	-0.8124	51	2	4	2			https://openalex.org/W2756474490
1208	Saudelli (2022)	2.7006	-0.6432	51	2	4	2			https://openalex.org/W4312469452
1209	Unknown (2017)	2.4816	-0.3012	52	6	12	2			https://openalex.org/W4237038158
1210	Taib (2023)	2.3486	-0.0539	52	6	12	2			https://openalex.org/W4382138272
1211	Aziz (2024)	2.6304	-0.0607	52	6	12	2			https://openalex.org/W4392852169
1212	Mpofu (2024)	2.3348	-0.5395	52	6	12	2			https://openalex.org/W4402517323
1213	Lee (2025)	2.1981	-0.2931	52	6	12	2			https://openalex.org/W4410396899
1214	Jaffar (2025)	2.6164	-0.5514	52	6	12	2			https://openalex.org/W4417488074
1215	Osman (2025)	2.7626	-0.3096	52	6	12	2			https://openalex.org/W7115066050
1216	Barili (2021)	2.3547	0.3715	3	1	2	2			https://openalex.org/W3163826215
1217	Gruenewald (2003)	-2.0432	1.3553	21	5	10	4			https://openalex.org/W2104678069
1218	Powers (2004)	-1.8367	-1.6375	32	1	2	2			https://openalex.org/W1992878549
1219	W6648462811	-2.2782	-1.2028	32	1	2	2			https://openalex.org/W6648462811
1220	Trott (2018)	2.3246	0.8102	3	2	4	2			https://openalex.org/W2890977226
1221	Menoyo (2017)	-2.2026	0.0345	27	3	6	2			https://openalex.org/W2648313092
1222	Mindt (2017)	-2.1943	0.067	27	3	6	2			https://openalex.org/W2730044078
1223	Lansu (2012)	2.2455	1.194	4	3	6	2			https://openalex.org/W2135736233
1224	Aktaş (2014)	2.1181	1.1239	4	3	6	2			https://openalex.org/W2030812463
1225	Geissdoerfer (2016)	-1.5525	2.1953	20	2	4	3			https://openalex.org/W2565277564
1226	Tan (2013)	1.3002	2.1881	9	3	6	2			https://openalex.org/W2069777883
1227	Shriberg (2012)	-1.1294	2.1496	19	2	4	3			https://openalex.org/W2015242834
1228	Birdman (2021)	2.5766	0.5151	3	2	4	3			https://openalex.org/W3209463358
1229	Cotton (2012)	1.2829	2.2551	9	1	2	2			https://openalex.org/W1976036204
1230	Lorente-Echeverría (2022)	2.5835	0.8288	3	2	4	2			https://openalex.org/W4307362303
1231	Osman (2016)	-1.8367	1.2028	22	1	2	2			https://openalex.org/W2336060313
1232	Osman (2014)	-2.2782	1.6375	22	1	2	2			https://openalex.org/W2478833845
1233	Foster (2018)	2.107	0.9279	3	1	2	2			https://openalex.org/W2792245983
1234	Gough (2008)	1.1269	2.2469	9	1	2	2			https://openalex.org/W32198257
1235	Dosi (2018)	2.3105	1.4181	5	2	4	3			https://openalex.org/W2803736278
1236	Dweck (2012)	2.2715	1.4206	5	2	4	2			https://openalex.org/W3190207985
1237	Ciurana (2006)	-2.2829	0.0301	27	2	4	4			https://openalex.org/W1501150933
1238	Nolet (2009)	-1.9572	1.356	21	4	8	3			https://openalex.org/W144630334
1239	Penagos (2012)	2.0253	1.2826	6	2	4	2			https://openalex.org/W1955724632
1240	Hoover (2014)	1.2475	2.0765	9	2	4	4			https://openalex.org/W2039242931
1241	Lozano (2021)	2.3431	0.3875	3	1	2	2			https://openalex.org/W3176437548
1242	Neufeld (1974)	-1.7167	1.6713	20	11	22	2			https://openalex.org/W2081440093
1243	Servant-Miklos (2020)	-1.7028	1.6931	20	11	22	2			https://openalex.org/W3036189790
1244	Edwards (2021)	-1.6663	1.6767	20	11	22	2			https://openalex.org/W3130047687
1245	Adams (2017)	-1.6757	1.6974	20	11	22	3			https://openalex.org/W4249236756
1246	Waas (2009)	2.0073	1.339	5	1	2	3			https://openalex.org/W2148959391
1247	Chaiklin (1991)	-1.9049	1.5103	21	9	18	4			https://openalex.org/W2006479099
1248	Wals (2007)	-1.7635	1.377	21	3	6	2			https://openalex.org/W1752215263
1249	Jucker (2002)	1.9273	1.1367	5	1	2	2			https://openalex.org/W593968397
1250	Dlouhá (2017)	0.6719	2.3167	12	3	6	4			https://openalex.org/W2741464171
1251	Ellison (2008)	1.8618	1.6814	8	4	8	2			https://openalex.org/W1712890557
1252	Vanderstraeten (2004)	1.3799	1.9044	8	4	8	2			https://openalex.org/W2011754382
1253	Frymier (1995)	1.9013	2.0068	8	4	8	2			https://openalex.org/W2033727476
1254	Fazey (2001)	1.6043	2.1437	8	4	8	2			https://openalex.org/W2037315049
1255	Conole (2010)	1.5417	1.6201	8	4	8	2			https://openalex.org/W48291042
1256	W6746919339	-2.0513	1.4412	21	3	6	2			https://openalex.org/W6746919339
1257	Chu (2006)	1.3497	2.2633	9	5	10	2			https://openalex.org/W2033825282
1258	Roth (1992)	1.3352	2.2503	9	5	10	2			https://openalex.org/W24421293
1259	Veisi (2018)	1.3198	2.2573	9	5	10	2			https://openalex.org/W2789871218
1260	Özdemir (2021)	1.3333	2.2687	9	5	10	2			https://openalex.org/W4205430179
