id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	score<Avg. pub. year>	description	url
1024	F. A. Sabbir Ahamed	-0.6008	-2.6968	242	3	3	1	2026.0		
1025	Selina Nargis	-0.2606	-2.5376	242	3	3	1	2026.0		
1026	Abdur Rab	-0.7606	-2.357	242	3	3	1	2026.0		
1027	Shepherd Urenje	-0.7092	2.2187	101	5	6	3	2021.0		
1028	Million Chauraya	-0.7488	2.0715	101	2	2	1	2021.0		
1029	Charles Chikunda	-0.6704	2.0699	101	2	2	1	2021.0		
1030	Eureta Rosenberg	-0.6388	-2.6714	243	2	2	1	2018.0		
1031	Heila Lotz‐Sisitka	-0.5639	-2.1982	243	2	2	1	2018.0		
1032	Presha Ramsarup	-0.1916	-2.4996	243	2	2	1	2018.0		
1033	James B. Ayers	-0.1456	-2.5079	244	2	2	1	2020.0		
1034	Jayne Bryant	-0.5179	-2.2065	244	2	2	1	2020.0		
1035	Merlina Missimer	-0.5928	-2.6797	244	2	2	1	2020.0		
1036	Rachel Bowden	-0.1519	-2.6895	245	1	1	1	2026.0		
1037	Maria Kondratjuk	-0.5933	-2.2547	245	1	1	1	2026.0		
1038	Alex Mifsud	-0.5004	-2.6936	246	2	2	1	2023.0		
1039	Antonio Sánchez-Vázquez	-0.4255	-2.2204	246	2	2	1	2023.0		
1040	Chris William Callaghan	-0.0531	-2.5218	246	2	2	1	2023.0		
1041	Beatriz Cuadrado‐Ballesteros	-0.5299	-2.394	247	3	3	1	2025.0		
1042	M. Isabel González-Bravo	-0.37	-2.7338	247	3	3	1	2025.0		
1043	Jennifer Martínez‐Ferrero	-0.1898	-2.2348	247	3	3	1	2025.0		
1044	Eva Lahuerta-Otero	-0.0299	-2.5746	247	3	3	1	2025.0		
1045	Ming Li	-0.4074	-2.7041	248	2	2	1	2024.0		
1046	Songyu Jiang	-0.3326	-2.2309	248	2	2	1	2024.0		
1047	Nuttapong Jotikasthira	0.0398	-2.5323	248	2	2	1	2024.0		
1048	Agnieszka Hajdukiewicz	0.0339	-2.7104	249	1	1	1	2020.0		
1049	Bożena Pera	-0.4075	-2.2756	249	1	1	1	2020.0		
1050	Mary Gene Saudelli	0.0805	-2.7134	250	1	1	1	2022.0		
1051	Ewelina K. Niemczyk	-0.3609	-2.2787	250	1	1	1	2022.0		
1052	Hatice Çıralı Sarıca	-0.1488	-2.5581	251	0	0	1	2026.0		
1053	Fahru Azwa Mohd Zain	-0.0542	-2.5248	252	5	5	2	2026.0		
1054	Siti Fariha Muhamad	-0.2123	-2.7418	252	2	2	1	2026.0		
1055	Hazrin Izwan Che Haron	-0.0405	-2.7929	252	2	2	1	2026.0		
1056	Wan Amalina Wan Abdullah	-0.1078	-2.3132	252	3	3	1	2026.0		
1057	Rosmaria Jaffar	0.1062	-2.3769	252	3	3	1	2026.0		
1058	Shahida Shaharuddin	0.0281	-2.2479	252	3	3	1	2026.0		
1059	Mareen Patzelt	-1.5108	-2.1546	224	3	3	1	2025.0		
1060	Päivi Laine	-1.5245	-2.3244	224	3	3	1	2025.0		
1061	Soila Merijärvi	-1.3563	-2.3522	224	3	3	1	2025.0		
1062	Ma Fernanda Sánchez Contreras	-0.0349	-2.2028	253	1	1	1	2019.0		
1063	María Ángeles Murga Menoyo	-0.0007	-2.492	253	5	5	3	2019.0		
1064	Nanda Novita	-0.2295	-2.4575	254	4	4	1	2025.0		
1065	Riza Andriani	-0.0781	-2.7475	254	4	4	1	2025.0		
1066	Muliani Muliani	0.2942	-2.3718	254	4	4	1	2025.0		
1067	Husnul Makfirah	0.2457	-2.6971	254	4	4	1	2025.0		
1068	Nurazizah Nurazizah	0.0014	-2.2239	254	4	4	1	2025.0		
1069	Zhiqiang Xing	-0.0806	-2.7132	255	2	2	1	2021.0		
1070	Letong Li	-0.0057	-2.24	255	2	2	1	2021.0		
1071	Weibin Wang	0.3667	-2.5415	255	2	2	1	2021.0		
1072	Serhii Koniukhov	0.3609	-2.7134	256	1	1	1	2020.0		
1073	Kateryna Osadchа	-0.0805	-2.2787	256	1	1	1	2020.0		
1074	Paul Bartlett	0.46	-2.5362	257	2	2	1	2020.0		
1075	Milena Popov	0.0128	-2.708	257	2	2	1	2020.0		
1076	John Ruppert	0.0877	-2.2348	257	2	2	1	2020.0		
1077	Celina Salvador-García	0.0127	-2.2717	258	1	1	1	2025.0		
1078	Aída Sanahuja Ribés	0.4541	-2.7065	258	1	1	1	2025.0		
1079	Ellen Pfeiffer	0.1551	-2.7322	259	4	4	1	2017.0		
1080	Uta Wehn	0.2345	-2.2086	259	4	4	1	2017.0		
1081	Lakshmi Charli-Joseph	0.5273	-2.3566	259	4	4	1	2017.0		
1082	Amy M. Lerner	0.0037	-2.4422	259	4	4	1	2017.0		
1083	Kenneth Irvine	0.4789	-2.6818	259	4	4	1	2017.0		
1084	Liz Brogden	0.6224	-2.5248	260	7	7	1	2022.0		
1085	Desmond Bernie	0.0785	-2.3083	260	7	7	1	2022.0		
1086	Megan Boston	0.5475	-2.275	260	7	7	1	2022.0		
1087	A. Förster	0.3053	-2.183	260	7	7	1	2022.0		
1088	Laurent Galbrun	0.2166	-2.7543	260	7	7	1	2022.0		
1089	Leigh‐Anne Hepburn	0.3264	-2.4781	260	7	7	1	2022.0		
1090	Taibat Lawanson	0.4741	-2.7388	260	7	7	1	2022.0		
1091	Jolanda Morkel	0.0396	-2.5666	260	7	7	1	2022.0		
1092	Ángela Suárez-Collado	-2.6472	0.8192	156	1	1	1	2025.0		
1093	Tugba Karabiyik	0.1986	-2.6871	261	2	2	1	2024.0		
1094	Aparajita Jaiswal	0.2734	-2.2139	261	2	2	1	2024.0		
1095	Paul Thomas	0.6458	-2.5153	261	2	2	1	2024.0		
1096	Ayotunde Dawodu	0.6145	-2.6773	262	6	6	1	2021.0		
1097	FRANKLYN AWONFOR	0.1363	-2.528	262	6	6	1	2021.0		
1098	Haoyue Dai	0.416	-2.4637	262	6	6	1	2021.0		
1099	LI Sheng-yu	0.2238	-2.2509	262	6	6	1	2021.0		
1100	Chengyang Wu	0.5067	-2.1894	262	6	6	1	2021.0		
1101	Yang Xiao-yan	0.7009	-2.4028	262	6	6	1	2021.0		
1102	Ziyi Yan	0.3331	-2.7406	262	6	6	1	2021.0		
1103	Amanda Aliende da Matta	0.5549	-2.2069	263	3	3	1	2025.0		
1104	Mihaela Vancea	0.2148	-2.3661	263	3	3	1	2025.0		
1105	Lukáš Válek	0.7148	-2.5467	263	3	3	1	2025.0		
1106	Olga Tarasova	0.3747	-2.7059	263	3	3	1	2025.0		
1107	Carlo Daniels	0.5513	-2.3795	264	0	0	1	2025.0		
1108	Inan Deniz Erguvan	0.5527	-2.3871	265	0	0	1	2024.0		
1109	Kofi Nkonkonya Mpuangnan	0.8225	-2.6439	266	1	1	1	2025.0		
1110	Samantha Govender	0.3811	-2.2091	266	1	1	1	2025.0		
1111	Bettina Hollstein	0.5479	-2.1566	267	2	2	1	2024.0		
1112	João Lucas Faco Tziminadis	0.473	-2.6298	267	2	2	1	2024.0		
1113	Pia Marie Elisabeth Schrage	0.9203	-2.458	267	2	2	1	2024.0		
1114	Hannah Prawitz	0.4714	-2.1849	268	1	1	1	2025.0		
1115	Veronika Pinzger	0.9128	-2.6197	268	1	1	1	2025.0		
1116	Jodie Birdman	0.8235	-2.6527	269	5	5	1	2025.0		
1117	Handan Çelik	0.9217	-2.182	269	5	5	1	2025.0		
1118	Irina Pandarova	0.6503	-2.1251	269	5	5	1	2025.0		
1119	Anne Barron	1.0094	-2.4456	269	5	5	1	2025.0		
1120	Nora Benitt	0.4644	-2.3323	269	5	5	1	2025.0		
1121	Torben Dall Schmidt	0.5521	-2.5959	269	5	5	1	2025.0		
1122	Maja Melballe Jensen	0.6823	-2.1165	270	2	2	1	2025.0		
1123	Marianne Georgsen	1.0546	-2.418	270	2	2	1	2025.0		
1124	Michal Pilgaard	0.6074	-2.5897	270	2	2	1	2025.0		
1125	Linda Clarke	1.0214	-2.5723	271	6	6	1	2023.0		
1126	M. Sahin-Dikmen	0.7401	-2.6356	271	6	6	1	2023.0		
1127	Christopher Winch	0.6308	-2.1459	271	6	6	1	2023.0		
1128	V. E. Price	0.9136	-2.0845	271	6	6	1	2023.0		
1129	John Calvert	0.5433	-2.4231	271	6	6	1	2023.0		
1130	Pier-Luc Bilodeau	0.823	-2.3588	271	6	6	1	2023.0		
1131	Evelyn Dionne	1.1078	-2.2978	271	6	6	1	2023.0		
1132	Roberto Rivas Hermann	0.7796	-2.5934	272	3	3	1	2025.0		
1133	Marília Bonzanini Bossle	0.6197	-2.2535	272	3	3	1	2025.0		
1134	Marcelo Azevedo Costa	1.1197	-2.4342	272	3	3	1	2025.0		
1135	Daiane Mülling Neutzling	0.9598	-2.0944	272	3	3	1	2025.0		
1136	Gitte Cecile Motzfeldt	1.1341	-2.5446	273	1	1	1	2025.0		
1137	Margaretha Häggström	0.6926	-2.1098	273	1	1	1	2025.0		
1138	Elizabeth Diaz-Clark	0.7827	-2.5247	274	2	2	1	2025.0		
1139	Meena M. Balgopal	1.2299	-2.3529	274	2	2	1	2025.0		
1140	Scott Denning	0.8575	-2.0515	274	2	2	1	2025.0		
1141	Lina María Suárez-Vásquez	-2.5713	-0.939	189	3	3	1	2025.0		
1142	Natalia Pérez-Orrego	-2.4343	-1.1335	189	3	3	1	2025.0		
1143	Debby R.E. Cotton	-2.2606	0.358	159	3	3	1	2026.0		
1144	Jennie Winter	-2.3702	0.4585	159	5	5	2	2021.0		
1145	Jason Stratham Davis	-2.2235	0.489	159	3	3	1	2026.0		
1146	Oscar Lindsey-Turner	-2.1832	0.407	159	3	3	1	2026.0		
1147	Sevtap Tırınk	0.7235	-2.2493	275	4	4	1	2026.0		
1148	Mehmet Hakkı Alma	0.8749	-2.5393	275	4	4	1	2026.0		
1149	Sefa Altıkat	0.9543	-2.0157	275	4	4	1	2026.0		
1150	Alper Gülbe	1.2471	-2.1637	275	4	4	1	2026.0		
1151	Alperay Altıkat	1.1987	-2.4889	275	4	4	1	2026.0		
1152	Edy Hafizan Mohd Shahali	1.7977	2.0623	44	2	2	1	2025.0		
1153	Najwa Huda Shaharil	1.6008	2.0343	44	2	2	1	2025.0		
1154	Jessica Willats	1.2414	-2.4698	276	4	4	1	2018.0		
1155	Lina Erlandsson	0.7662	-2.2303	276	4	4	1	2018.0		
1156	Petra Molthan‐Hill	0.9176	-2.5202	276	4	4	1	2018.0		
1157	Aldilla Dharmasasmita	0.997	-1.9966	276	4	4	1	2018.0		
1158	Eunice Simmons	1.2898	-2.1446	276	4	4	1	2018.0		
1159	Bridget Tombleson	1.3054	-2.4698	277	1	1	1	2026.0		
1160	Katharina Wolf	0.864	-2.035	277	1	1	1	2026.0		
1161	Adriana  Lozjanin	0.9526	-2.4467	278	2	2	1	2025.0		
1162	Gitanjaly  Chhabra	1.0275	-1.9735	278	2	2	1	2025.0		
1163	Noosha  Mehdian	1.3998	-2.275	278	2	2	1	2025.0		
1164	Robert Hantsch	1.3889	-2.4277	279	1	1	1	2025.0		
1165	Harald Hantke	0.9475	-1.9929	279	1	1	1	2025.0		
1166	Siok Yee Chan	-0.4498	-2.0644	239	2	2	1	2023.0		
1167	Siti Fairuz Mohd Radzi	-0.3613	-2.1366	239	2	2	1	2023.0		
1168	Li Lin	1.1101	-1.9298	280	2	2	1	2026.0		
1169	Salma Dahiri	1.4825	-2.2313	280	2	2	1	2026.0		
1170	Patience Princess Nkwocha	1.0353	-2.403	280	2	2	1	2026.0		
1171	Asheena Singh-Pillay	1.2681	-2.1973	281	0	0	1	2020.0		
1172	Widi Purwianingsih	1.5635	-2.1845	282	2	2	1	2022.0		
1173	I. Novidsa	1.1911	-1.8831	282	2	2	1	2022.0		
1174	R. Riandi	1.1162	-2.3563	282	2	2	1	2022.0		
1175	Jiandong Chen	1.5508	-2.3342	283	1	1	1	2025.0		
1176	Xingyu Chen	1.1094	-1.8994	283	1	1	1	2025.0		
1177	André Lucas Novaes	1.6426	-2.1348	284	2	2	1	2025.0		
1178	Giselle Cristina Cardoso	1.1954	-2.3066	284	2	2	1	2025.0		
1179	Débora Zumkeller Sabonaro	1.2703	-1.8334	284	2	2	1	2025.0		
1180	Odette Gabaudan	1.3091	-1.8074	285	2	2	1	2025.0		
1181	Pilar Molina Taracena	1.2343	-2.2806	285	2	2	1	2025.0		
1182	Alexandra Severino	1.6815	-2.1088	285	2	2	1	2025.0		
1183	César García-Aranda	1.6967	-2.1292	286	3	3	1	2023.0		
1184	Agustín Molina García	1.1967	-1.9486	286	3	3	1	2023.0		
1185	Javier Pérez	1.3566	-2.2884	286	3	3	1	2023.0		
1186	Jorge Rodríguez‐Chueca	1.5368	-1.7894	286	3	3	1	2023.0		
1187	Rebecca Cassar	1.2638	-1.7941	287	1	2	2	2023.5		
1188	Mark Mifsud	1.7053	-2.2289	287	1	2	2	2023.5		
1189	Ruirui Zhang	1.3479	-2.1984	288	2	2	1	2025.0		
1190	Chunmin Lang	1.7951	-2.0266	288	2	2	1	2025.0		
1191	Hao Zhang	1.4227	-1.7252	288	2	2	1	2025.0		
1192	Midhat Noor Kiyani	1.5768	-1.8777	289	0	0	1	2025.0		
1193	Inga Schmidt-Ross	1.3743	-1.7077	290	1	1	1	2025.0		
1194	Susanne Hensel-Börner	1.8157	-2.1425	290	1	1	1	2025.0		
1195	Adriana Consorte-McCrea	1.4567	-2.1099	291	2	2	1	2018.0		
1196	Chloe Griggs	1.9039	-1.9382	291	2	2	1	2018.0		
1197	Nicola Kemp	1.5316	-1.6367	291	2	2	1	2018.0		
1198	Iris Schmidberger	1.8959	-1.922	292	2	3	2	2024.5		
1199	Ulrich Müller	1.5505	-1.5986	292	2	2	1	2025.0		
1200	Sven Wippermann	1.5513	-2.0718	292	2	3	2	2024.5		
1201	Lorena Ivonne Litzner Ordóñez	1.4797	-1.6153	293	1	1	1	2019.0		
1202	Werner Rieß	1.9211	-2.05	293	1	1	1	2019.0		
1203	Alessandra Viviani	1.7326	-1.7223	294	0	0	1	2022.0		
1204	Sarmad Ali Khan	1.6368	-1.7267	295	0	0	1	2023.0		
1205	Anette Hay	1.5798	-1.517	296	1	1	1	2025.0		
1206	Zama Simamane	2.0212	-1.9518	296	1	1	1	2025.0		
1207	Alfonso Coronado Marín	-0.2737	-2.5225	253	2	2	1	2020.0		
1208	María José Bautista-Cerro Ruiz	-0.1947	-2.687	253	2	2	1	2020.0		
1209	Omar Osman	-0.8317	-2.5724	239	4	4	1	2017.0		
1210	K. Ibrahim	-0.7257	-2.6514	239	4	4	1	2017.0		
1211	Kanayathu Koshy	-0.8671	-2.6425	239	4	4	1	2017.0		
1212	Noor Adelyna Mohammed Akib	-0.7921	-2.6961	239	4	4	1	2017.0		
1213	Paulina Navrouzoglou	2.1058	-1.7437	297	2	2	1	2024.0		
1214	Lovleen Kushwah	1.7335	-1.4422	297	2	2	1	2024.0		
1215	Geethanjali Selvaretnam	1.6586	-1.9154	297	2	2	1	2024.0		
1216	Whitney Jane Bevan	1.8685	-1.6808	298	0	0	1	2025.0		
1217	Naomi Braithwaite	1.6742	-1.4133	299	1	1	1	2025.0		
1218	Lisa Trencher	2.1156	-1.8481	299	1	1	1	2025.0		
1219	Diola Bijlhout	2.1983	-1.6382	300	2	2	1	2023.0		
1220	Teresa Vilaça	1.751	-1.81	300	2	2	1	2023.0		
1221	Rebecca Chewitt-Lucas	1.8259	-1.3368	300	2	2	1	2023.0		
1222	Daniela Carvalho Messaoudi	1.9592	-1.6581	301	0	0	1	2025.0		
1223	Therese Ferguson	1.7072	-1.4798	302	4	4	1	2022.0		
1224	Carmel Roofe	1.938	-1.2462	302	4	4	1	2022.0		
1225	Loraine D. Cook	2.2308	-1.3942	302	4	4	1	2022.0		
1226	Sharon Bramwell-Lalor	1.8586	-1.7698	302	4	4	1	2022.0		
1227	Carol Hordatt Gentles	2.1824	-1.7194	302	4	4	1	2022.0		
1228	Paula Marcela Hernandez	2.5884	0.7961	22	2	2	1	2018.0		
1229	A. Prabhu Chakkaravarthy	2.2322	-1.7019	303	1	1	1	2025.0		
1230	J. Dhanalakshmi	1.7908	-1.2672	303	1	1	1	2025.0		
1231	Aliaksandr Novikau	2.0279	-1.4288	304	0	0	1	2024.0		
1232	Natalia Shchitova	2.3388	-1.4515	305	2	2	1	2020.0		
1233	Vitaly Belozerov	1.9664	-1.1501	305	2	2	1	2020.0		
1234	Julia Zolnikova	1.8916	-1.6233	305	2	2	1	2020.0		
1235	Regina Hahn	1.8709	-1.1521	306	1	1	1	2025.0		
1236	Martin Wenke	2.3123	-1.5868	306	1	1	1	2025.0		
1237	S. Cravero	1.8668	-1.2398	307	3	3	1	2021.0		
1238	Francesco Strada	2.2069	-1.0806	307	3	3	1	2021.0		
1239	Isabella Maria Lami	2.0267	-1.5796	307	3	3	1	2021.0		
1240	A. Bottino	2.3668	-1.4204	307	3	3	1	2021.0		
1241	Trirat Yuenyong	2.2152	-1.3162	308	0	0	1	2024.0		
1242	Manjeet Ridon	-1.9034	-1.2178	197	2	2	1	2024.0		
1243	Stuart Lawson	-1.9968	-1.047	197	2	2	1	2024.0		
1244	Graeme Heyes	2.5082	0.7593	22	1	1	1	2016.0		
1245	Bruno Borsari	2.1246	-1.2751	309	0	0	1	2025.0		
1246	María Armario	1.3267	2.4795	61	4	4	1	2022.0		
1247	Beatriz Gómez-Chacón	1.4168	2.4517	61	4	4	1	2022.0		
1248	Lourdes Aragón Núñez	1.3821	2.4023	61	4	4	1	2022.0		
1249	Natalia Jiménez‐Tenorio	1.3768	2.5087	61	4	4	1	2022.0		
1250	Gustavo R. Espinoza-Ramos	1.9673	-0.9919	310	1	1	2	2024.5		
1251	Markus Will	2.0362	-1.3832	311	2	2	1	2018.0		
1252	Claudia Neumann	2.1111	-0.91	311	2	2	1	2018.0		
1253	Jana Brauweiler	2.4835	-1.2114	311	2	2	1	2018.0		
1254	Fernando Correia	0.2713	-2.4584	253	2	2	1	2018.0		
1255	Ángela Espinosa	0.2328	-2.6373	253	2	2	1	2018.0		
1256	Tatjana Tambovceva	-0.6796	2.2814	101	3	3	1	2021.0		
1257	Lovísa Eiríksdóttir	-0.6176	2.2866	101	3	3	1	2021.0		
1258	Clinton Cassar	2.2775	-1.1102	312	0	0	1	2022.0		
1259	Amanda Capucci-Polzin	2.4088	-1.4267	310	1	1	1	2025.0		
1260	Elli Verhulst	2.1533	-0.8265	313	2	2	1	2023.0		
1261	Heidi Rapp Nilsen	2.0784	-1.2997	313	2	2	1	2023.0		
1262	Bjørn Sortland	2.5256	-1.1279	313	2	2	1	2023.0		
1263	Claudia Thea Schmitt	2.2723	-1.0422	314	2	2	2	2017.5		
1264	Sophie Palm	2.2423	-1.2791	314	1	1	1	2018.0		
1265	Kathrin Rath	2.3023	-0.8059	314	1	1	1	2017.0		
1266	Debby Cotton	-2.4852	0.5578	159	2	2	1	2016.0		
1267	Adriana Granato	2.2649	-0.9741	315	0	0	1	2023.0		
1268	Arkapravo Sarkar	2.089	-0.7393	316	1	1	1	2025.0		
1269	Russell Seidle	2.5304	-1.1741	316	1	1	1	2025.0		
1270	Sara Moggi	2.1065	-0.696	317	1	1	1	2025.0		
1271	Gabriella Calvano	2.5479	-1.1307	317	1	1	1	2025.0		
1272	Amanda Langdown	2.5646	-1.0871	318	1	1	1	2016.0		
1273	Eleanor Hannan	2.1231	-0.6523	318	1	1	1	2016.0		
1274	Anne-Kathrin Lindau	1.7712	2.047	42	1	1	1	2021.0		
1275	Raquel M. Balanay	2.139	-0.6083	319	1	1	1	2016.0		
1276	Anthony Halog	2.5804	-1.0431	319	1	1	1	2016.0		
1277	Nadine Husenbeth	2.154	-0.5641	320	1	1	1	2021.0		
1278	Merle Katrin Tegeler	2.5954	-0.9988	320	1	1	1	2021.0		
1279	Leanne Denby	2.6096	-0.9543	321	1	1	1	2016.0		
1280	Sara Rickards	2.1682	-0.5195	321	1	1	1	2016.0		
1281	Ratna Lindawati Lubis	2.4071	-0.6437	322	0	0	1	2024.0		
1282	Subarna Sivapalan	2.3797	-0.6634	323	0	0	1	2016.0		
1283	Minghui Yang	2.3273	-0.3436	324	2	2	1	2022.0		
1284	Jiawen Wang	2.6997	-0.645	324	2	2	1	2022.0		
1285	Gaoyi Li	2.2525	-0.8168	324	2	2	1	2022.0		
1286	Érica Kamimura Nishimura	2.2166	-0.3389	325	1	1	1	2018.0		
1287	Tadeu Fabrício Malheiros	2.658	-0.7737	325	1	1	1	2018.0		
1288	Dzintra Iliško	2.4277	-0.5838	326	0	0	1	2016.0		
1289	Kay Emblen-Perry	2.4712	-0.4517	327	0	0	2	2018.5		
1290	Aerin W. Benavides	2.7379	-0.462	328	2	2	1	2022.0		
1291	Allison Freed	2.2906	-0.6338	328	2	2	1	2022.0		
1292	Lacey D. Huffling	2.3655	-0.1605	328	2	2	1	2022.0		
1293	Ann Hindley	-0.7646	2.7304	101	1	1	1	2018.0		
1294	Māris Kļaviņš	2.4723	-0.3843	329	0	0	1	2021.0		
1295	Annabel de Frece	2.6993	-0.5437	330	1	1	1	2025.0		
1296	Ros Taplin	2.2579	-0.1089	330	1	1	1	2025.0		
1297	Nabeel Dahicho	2.2636	-0.0625	331	1	1	1	2025.0		
1298	Sufia Zaman	2.705	-0.4973	331	1	1	1	2025.0		
1299	Klaus Fischer	-1.0372	-2.0103	233	1	1	1	2023.0		
1300	Dong Li	2.4681	0.0622	332	7	7	1	2025.0		
1301	Thanida Sujarittham	2.4891	-0.2329	332	7	7	1	2025.0		
1302	Sarayuth Sethakhajorn	2.3794	-0.5091	332	7	7	1	2025.0		
1303	Phatchareephorn Bangkheow	2.7852	-0.2796	332	7	7	1	2025.0		
1304	Jintawat Tanamatayarat	2.2412	-0.0631	332	7	7	1	2025.0		
1305	Trai Unyapoti	2.6369	-0.4936	332	7	7	1	2025.0		
1306	S Wuttiprom	2.7103	-0.0298	332	7	7	1	2025.0		
1307	Nathiphat Phungphrom	2.2024	-0.3214	332	7	7	1	2025.0		
1308	Renji George Amballoor	2.2723	0.0306	333	1	1	1	2026.0		
1309	Shankar B. Naik	2.7137	-0.4042	333	1	1	1	2026.0		
1310	María J. de la Fuente	2.4253	-0.1612	334	0	0	1	2021.0		
1311	Juliette N. Rooney‐Varga	2.3734	-0.3414	335	4	4	1	2014.0		
1312	A. A. Brisk	2.7457	0.0342	335	4	4	1	2014.0		
1313	Elizabeth A. Adams	2.4529	0.1822	335	4	4	1	2014.0		
1314	Mitchell Shuldman	2.2221	-0.0514	335	4	4	1	2014.0		
1315	Kenneth Rath	2.6972	-0.291	335	4	4	1	2014.0		
1316	Laura Sims	2.2789	0.1706	336	1	1	1	2013.0		
1317	Thomas Falkenberg	2.7203	-0.2641	336	1	1	1	2013.0		
1318	Oğuz Özdemir	2.0997	1.29	31	0	0	2	2023.5		
