id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Citations>	score<Avg. pub. year>	description	url
60	Alexandria University	2.2004	1.2021	20	5	5	2	2025.5		
61	Pharos University in Alexandria	2.3811	0.9365	20	1	1	1	2026.0		
62	Manchester Metropolitan University	1.9562	1.5082	21	9	9	7	2019.86		
63	University of Gävle	2.154	1.4328	22	0	0	1	2016.0		
64	Thurgau University of Teacher Education	1.9357	1.7105	23	2	2	1	2023.0		
65	University of Konstanz	2.3081	1.4091	23	2	2	1	2023.0		
66	University of Education Weingarten	1.8609	1.2373	23	2	2	1	2023.0		
67	Universidade de Passo Fundo	1.7725	1.7264	24	1	1	1	2020.0		
68	Universidade Federal de Santa Maria	2.2139	1.2917	24	1	1	1	2020.0		
69	Advance HE	2.0316	1.4446	21	5	5	1	2021.0		
70	University of Bristol	2.0466	1.4745	21	5	5	3	2019.0		
71	University of St Andrews	2.0004	1.4544	21	5	5	1	2021.0		
72	University of the West of England	2.0576	1.5247	21	7	7	6	2019.5		
73	Cardiff Metropolitan University	2.0801	1.3613	21	9	9	2	2019.0		
74	Universidade Aberta	2.0766	1.5037	25	6	10	5	2020.2		
75	University of Coimbra	2.1114	1.2937	25	2	2	1	2021.0		
76	University of Hagen	2.219	1.3375	25	2	2	1	2021.0		
77	Technische Universität Berlin	2.5569	0.2404	2	4	4	1	2025.0		
78	University of Potsdam	2.5906	0.2384	2	4	4	1	2025.0		
79	Freie Universität Berlin	2.5833	0.2922	2	6	6	5	2023.0		
80	University of Applied Sciences Mainz	2.5394	0.2741	2	4	4	1	2025.0		
81	University of Bayreuth	2.1257	1.4016	26	1	1	2	2022.5		
82	University of Lisbon	1.8137	1.6351	25	5	5	2	2020.5		
83	Universidad Autónoma de Madrid	1.9845	1.5921	25	3	4	2	2020.0		
84	University of Padua	2.3414	1.1327	13	3	3	2	2017.0		
85	University of Crete	2.3287	1.2382	13	1	1	1	2018.0		
86	University of Agriculture Faisalabad	1.8133	1.9476	27	4	4	1	2020.0		
87	Institute of Business Management	2.0576	1.4744	27	4	4	1	2020.0		
88	Huazhong Agricultural University	1.7338	1.424	27	4	4	1	2020.0		
89	Shenzhen University	1.5824	1.714	27	4	4	1	2020.0		
90	University of Faisalabad	2.1061	1.7997	27	4	4	1	2020.0		
91	Universidad Pablo de Olavide	2.0183	1.5452	28	2	2	1	2021.0		
92	Universidad de Cádiz	1.8531	1.4536	28	2	2	3	2021.67		
93	Universitat Politècnica de Catalunya	1.8045	1.7349	28	5	5	4	2020.5		
94	Tampere University	1.7381	1.8011	29	0	0	1	2021.0		
95	Universidad de Sevilla	1.5108	1.6631	28	1	1	1	2020.0		
96	Leipzig University	1.7973	1.8814	30	3	3	2	2022.5		
97	Centro Universitário de Franca	1.8474	1.5537	21	3	3	1	2021.0		
98	Universidad Externado de Colombia	1.8264	1.6097	21	4	4	2	2021.5		
99	Jorge Basadre Grohmann National University	1.8819	1.5973	21	3	3	1	2021.0		
100	Universidade Nova de Lisboa	2.1328	1.5965	25	3	6	3	2020.0		
101	National Taichung University of Science and Technology	1.6356	1.8471	31	0	0	1	2024.0		
102	Armenian State Pedagogical University after Khachatur Abovian	1.5063	2.1746	32	2	2	1	2020.0		
103	Tbilisi State University	1.4314	1.7014	32	2	2	1	2020.0		
104	BOKU University	1.8787	1.8731	32	2	2	1	2020.0		
105	Prince Sattam Bin Abdulaziz University	2.1051	1.4814	20	4	4	1	2025.0		
106	Mansoura University	2.0198	1.2523	20	4	4	1	2025.0		
107	University of Bahrain	2.2181	1.3875	20	4	4	1	2025.0		
108	Damanhour University	1.977	1.3922	20	4	4	1	2025.0		
109	University of Cincinnati	1.5629	1.8652	33	0	0	1	2025.0		
110	University of Córdoba	1.7157	1.7864	34	1	1	2	2022.0		
111	Hong Kong Baptist University	2.3352	1.2393	18	3	3	1	2024.0		
112	Hong Kong Polytechnic University	2.2304	1.3511	18	3	3	1	2024.0		
113	The Hang Seng University of Hong Kong	2.1132	1.2524	18	3	3	1	2024.0		
114	Sultan Idris Education University	1.4809	2.0519	35	3	3	2	2023.0		
115	King Abdul Aziz University Hospital	1.2783	1.9162	35	2	2	1	2021.0		
116	Kanazawa Institute of Technology	1.2463	2.1183	35	2	2	1	2021.0		
117	University of Rijeka	1.414	1.8807	36	2	2	1	2017.0		
118	University of Nis	1.3949	2.1256	36	3	3	2	2018.5		
119	Saints Cyril and Methodius University of Skopje	1.2209	1.9521	36	2	2	1	2017.0		
120	Catholic University of Eichstätt-Ingolstadt	1.6843	1.8363	26	1	1	2	2022.5		
121	University of Bern	1.3295	2.2968	37	2	2	4	2020.75		
122	Kantonsspital Winterthur	1.338	2.4614	37	1	1	1	2019.0		
123	Instituto Superior de Gestão	1.6064	1.7279	25	3	3	1	2021.0		
124	Instituto Superior de Educação e Ciências	1.6953	1.7696	25	3	3	1	2021.0		
125	ISEG - Instituto Superior de Economia e Gestão	1.6362	1.6348	25	3	3	1	2021.0		
126	Universiti Putra Malaysia	1.1869	2.1656	38	3	3	3	2024.33		
127	Nottingham Trent University	1.3987	2.1471	38	2	2	4	2021.25		
128	Zhejiang International Studies University	0.9781	2.4112	39	1	1	1	2023.0		
129	Zhejiang University	1.4195	1.9764	39	1	1	1	2023.0		
130	Beijing Forestry University	1.2267	2.4762	40	3	3	1	2026.0		
131	Lanzhou University of Finance and Economics	0.8865	2.317	40	3	3	1	2026.0		
132	Hunan University of Science and Technology	1.3865	2.1364	40	3	3	1	2026.0		
133	Minzu University of China	1.0464	1.9772	40	3	3	1	2026.0		
134	University of Aveiro	2.2227	1.5553	25	2	4	2	2020.0		
135	Aalborg University	1.1567	2.1247	41	6	6	5	2022.0		
136	Malmö University	1.3351	2.0197	41	2	2	1	2022.0		
137	Qatar University	1.2518	1.9394	41	2	2	2	2022.5		
138	Pedagocial University Tyrol	0.7886	2.5046	42	1	1	1	2021.0		
139	University of Applied Sciences of the Grisons	1.23	2.0698	42	1	1	1	2021.0		
140	National University of Malaysia	0.8582	2.2866	43	0	0	1	2025.0		
141	Hamad bin Khalifa University	0.6582	2.5578	44	1	1	1	2022.0		
142	Qatar Foundation	1.0996	2.123	44	1	1	1	2022.0		
143	University of Donja Gorica	0.762	2.38	45	0	0	1	2025.0		
144	Beijing Normal University	0.4681	2.3581	46	3	3	1	2023.0		
145	Zhejiang Normal University	0.7275	2.3759	46	7	7	2	2024.0		
146	Yulin University	0.4414	2.2175	46	3	3	1	2023.0		
147	Monash University	0.5748	2.1654	46	3	3	1	2023.0		
148	Addis Ababa University	2.4722	-0.1326	2	2	2	2	2020.0		
149	Leuphana University of Lüneburg	2.5008	0.0185	2	6	7	5	2021.6		
150	Universitat Internacional de Catalunya	0.6328	2.3356	47	0	0	1	2019.0		
151	Tohoku University	0.6834	2.4131	48	0	0	1	2022.0		
152	University of Technology Sydney	0.3209	2.658	49	1	1	2	2020.5		
153	Excelsia College	0.7623	2.2233	49	1	1	1	2022.0		
154	SIMAD University	0.476	2.3837	50	0	0	1	2024.0		
155	Ollscoil na Gaillimhe – University of Galway	0.376	2.4728	51	0	0	1	2022.0		
156	Universiti Teknologi Petronas	1.0243	2.4614	46	4	4	2	2020.5		
157	Umm al-Qura University	0.8364	2.5547	46	4	4	1	2025.0		
158	Western Sydney University	0.9568	2.5822	46	4	4	1	2025.0		
159	Fudan University	0.9364	2.3744	46	4	4	1	2025.0		
160	National Taipei University of Technology	0.2344	2.7359	52	2	2	1	2020.0		
161	Beijing Institute of Technology	0.6068	2.4344	52	2	2	1	2020.0		
162	National Taipei University	0.1595	2.2627	52	2	2	1	2020.0		
163	Madison Area Technical College	0.4506	2.5737	53	2	2	1	2020.0		
164	University of Wisconsin–Madison	0.4334	2.3685	53	2	2	1	2020.0		
165	Georgia Institute of Technology	0.22	2.4897	53	3	3	2	2019.5		
166	Universidad de Sonora	0.1949	2.2936	54	3	3	1	2015.0		
167	Universidad Juárez del Estado de Durango	0.083	2.3982	54	3	3	1	2015.0		
168	University of Massachusetts Lowell	0.1931	2.5539	54	4	4	2	2014.5		
169	Universidad Autónoma de Nuevo León	0.3053	2.3997	54	3	3	1	2015.0		
170	Western Norway University of Applied Sciences	1.0297	2.1437	41	4	4	1	2025.0		
171	Norwegian University of Life Sciences	0.9995	2.2108	41	4	4	1	2025.0		
172	Nordland Research Institute	1.1145	2.241	41	4	4	1	2025.0		
173	Nord University	1.0157	2.3429	41	7	7	2	2025.0		
174	Universidad Tecnológica de Santiago	1.2743	2.2211	34	1	1	1	2023.0		
175	Tongji University	0.0657	2.5157	55	0	0	1	2019.0		
176	Wageningen University & Research	2.4438	-0.2608	2	3	3	2	2020.0		
177	Universidad de Zaragoza	0.0228	2.4849	56	0	0	1	2022.0		
178	Sonora Institute of Technology	1.7316	1.6869	21	1	1	1	2022.0		
179	University of Novi Sad	1.4893	2.3807	36	1	1	1	2020.0		
180	AGH University of Krakow	-0.0477	2.5926	57	0	0	1	2022.0		
181	Bucharest University of Economic Studies	-0.0887	2.4456	58	0	0	2	2018.5		
182	Franklin College	0.0916	2.4047	59	3	3	1	2021.0		
183	University of Minnesota	-0.4084	2.5853	59	3	3	1	2021.0		
184	Minnesota Department of Natural Resources	-0.2485	2.2455	59	3	3	1	2021.0		
185	University of Georgia	-0.0683	2.7445	59	3	3	1	2021.0		
186	Hasanuddin University	-0.3278	2.7477	60	2	2	1	2026.0		
187	Universitas Islam Jakarta	0.0446	2.4463	60	2	2	1	2026.0		
188	Islamic University of Indonesia	-0.4026	2.2745	60	2	2	1	2026.0		
189	Kaunas University of Technology	-0.2575	2.4211	61	0	0	1	2022.0		
190	University of Gothenburg	-0.409	2.4769	62	5	5	6	2023.5		
191	Ecole Nationale d’Ingénieurs – Abderhamane Baba Touré	-0.6525	2.3073	62	1	1	1	2025.0		
192	Queen's University Belfast	-0.4275	2.3634	63	0	0	1	2024.0		
193	Universidad de Lima	-0.3605	2.1562	64	1	1	1	2025.0		
194	Universidade do Sul de Santa Catarina	-0.4406	2.2802	64	3	3	2	2025.0		
195	University of Graz	-0.6751	2.691	65	2	2	1	2020.0		
196	Universität für Weiterbildung Krems	-0.3027	2.3895	65	2	2	1	2020.0		
197	Complexity Science Hub Vienna	-0.7499	2.2178	65	2	2	1	2020.0		
198	United Nations University	-0.5541	2.6651	66	3	3	1	2021.0		
199	Institute for Environment and Human Security	-0.3942	2.3253	66	3	3	1	2021.0		
200	University of Tübingen	-0.7343	2.1661	66	3	3	1	2021.0		
201	University of Duisburg-Essen	-0.8942	2.5059	66	3	3	1	2021.0		
202	University of Turin	2.2912	1.1099	21	5	5	3	2021.67		
203	NEOMA Business School	-0.5051	2.1626	68	1	1	1	2021.0		
204	Kedge Business School	-0.741	2.3458	68	3	3	2	2019.0		
205	Ningbo University of Technology	-0.9123	2.3624	69	0	0	1	2022.0		
206	Konrad Lorenz Institute for Evolution and Cognition Research	2.5081	0.1011	2	2	2	1	2022.0		
207	Vietnam National University, Hanoi	2.4792	-0.097	4	1	1	1	2024.0		
208	University of Westminster	-1.1325	2.5452	70	1	1	3	2023.67		
209	Universidade de São Paulo	-0.6911	2.1104	70	1	1	2	2020.0		
210	Czech University of Life Sciences Prague	-0.9401	2.3098	71	0	0	1	2023.0		
211	Universidad Autónoma del Estado de Hidalgo	-1.0472	2.2577	72	0	0	1	2025.0		
212	Copenhagen Business School	1.7641	2.1629	30	2	2	1	2022.0		
213	TU Dresden	1.7202	1.99	30	4	4	2	2023.5		
214	Kristianstad University	1.6573	2.156	30	2	2	2	2022.5		
215	Tun Hussein Onn University of Malaysia	2.4065	1.2616	21	3	3	2	2024.5		
216	Huaibei Normal University	2.5316	1.276	21	1	1	1	2023.0		
217	Indonesia University of Education	-1.3258	2.4599	73	1	1	2	2023.5		
218	Bandung Institute of Technology	-0.8844	2.0251	73	1	1	1	2025.0		
219	Hashemite University	2.3542	1.0001	13	3	3	2	2020.5		
220	University of Waikato	2.3492	0.8299	13	6	6	2	2023.5		
221	University of Hull	2.1384	1.2661	21	5	5	2	2017.5		
222	Keele University	2.2398	1.2207	21	11	11	3	2021.33		
223	Cranfield University	2.072	1.2275	21	6	6	2	2021.0		
224	Cardiff University	2.1151	1.1923	21	6	6	2	2020.0		
225	University of the West Indies System	-1.3885	2.4279	74	1	1	2	2022.0		
226	University of Tennessee at Knoxville	-0.9471	1.9931	74	1	1	1	2022.0		
227	Sophia University	-1.3035	2.1407	75	0	0	2	2023.5		
228	Ayuntamiento de Bilbao	2.5549	0.678	14	1	1	1	2020.0		
229	Corporación Universitaria Minuto de Dios	-1.5112	2.3586	76	1	1	1	2023.0		
230	University of Abuja	-1.0697	1.9238	76	1	1	1	2023.0		
231	International Atomic Energy Agency	2.0704	1.6509	21	2	2	1	2025.0		
232	Al-Ahliyya Amman University	2.1188	1.6341	21	2	2	1	2025.0		
233	Stockholm University	-1.2243	2.0579	77	4	4	1	2026.0		
234	Liverpool John Moores University	-1.1702	1.9992	77	4	4	1	2026.0		
235	Uppsala University	-1.3742	2.077	77	9	9	5	2021.8		
236	University of Jyväskylä	-1.2884	1.9603	77	4	4	2	2025.5		
237	University of Chester	-1.2198	1.9227	77	4	4	2	2022.0		
238	Coventry University	2.3244	1.1741	21	5	5	1	2021.0		
239	Coventry City Council	2.2901	1.1477	21	5	5	1	2021.0		
240	Robert Gordon University	2.3298	1.114	21	5	5	2	2023.0		
241	Martin Luther University Halle-Wittenberg	2.3504	1.1472	21	5	5	1	2021.0		
242	Universidad de Salamanca	-1.2788	2.0391	78	6	8	7	2023.0		
243	Universidad Santo Tomás	-1.0442	1.992	78	1	3	3	2022.0		
244	University of Bremen	-1.4896	2.0775	79	0	0	2	2022.0		
245	Chiba University	-1.5059	1.8943	80	0	0	1	2022.0		
246	Kanazawa University	2.4135	0.1868	2	2	2	1	2026.0		
247	Ehime University	2.4133	0.2301	2	2	2	1	2026.0		
248	Universidad EAFIT	1.7298	1.64	30	5	9	4	2022.75		
249	Brock University	1.7324	1.5629	30	4	5	2	2024.5		
250	University of Guayaquil	2.0203	1.9466	28	1	1	1	2024.0		
251	Freiwillige Akademische Gesellschaft	2.6373	0.3777	2	1	1	1	2022.0		
252	Karelia University of Applied Sciences	-1.5621	1.9195	81	0	0	1	2024.0		
253	Universität Hamburg	-1.7234	1.9115	82	13	13	7	2020.0		
254	Centre interdisciplinaire de recherche 'Culture, éducation, formation, travail'	-1.6329	1.9434	82	11	11	1	2023.0		
255	Université Paris 8	-1.5904	1.7792	82	11	11	1	2023.0		
256	Délégation Paris 7	-1.5386	1.8613	82	11	11	1	2023.0		
